,current_price,std_dev,average,upper,lower,BUSD,BTC,total_balance,action
2021-10-26 11:00:00,62927.81,89.571396,62869.957,63049.09982299805,62690.81423950195,1000011.2081999998,10.0,1629289.3081999999,NoTrade
2021-10-26 11:05:00,62881.53,89.50923,62869.555,63048.573150634766,62690.536224365234,1000011.2081999998,10.0,1628826.5081999998,NoTrade
2021-10-26 11:10:00,62900.41,83.83524,62883.027,63050.697830200195,62715.356857299805,1000011.2081999998,10.0,1629015.3081999999,NoTrade
2021-10-26 11:15:00,62908.66,72.24914,62899.277,63043.775619506836,62754.779067993164,1000011.2081999998,10.0,1629097.8081999999,NoTrade
2021-10-26 11:20:00,62810.9,61.029263,62905.527,63027.58586883545,62783.46881866455,1000011.2081999998,10.0,1628120.2081999998,NoTrade
2021-10-26 11:25:00,62788.01,64.47483,62903.516,63032.46528625488,62774.56596374512,1000011.2081999998,10.0,1627891.3081999999,NoTrade
2021-10-26 11:30:00,62706.62,83.70657,62873.688,63041.100646972656,62706.274353027344,1000011.2081999998,10.0,1627077.4082,NoTrade
2021-10-26 11:35:00,62777.98,83.29155,62854.195,63020.778411865234,62687.612213134766,1000011.2081999998,10.0,1627791.0081999998,NoTrade
2021-10-26 11:40:00,62733.25,76.484604,62826.125,62979.09420776367,62673.15579223633,1000011.2081999998,10.0,1627343.7081999998,NoTrade
2021-10-26 11:45:00,62804.48,67.56831,62812.43,62947.566314697266,62677.293060302734,1000011.2081999998,10.0,1628056.0081999998,NoTrade
2021-10-26 11:50:00,62751.98,65.06653,62798.035,62928.168212890625,62667.902099609375,1000011.2081999998,10.0,1627531.0081999998,NoTrade
2021-10-26 11:55:00,62738.59,56.02143,62780.047,62892.08973693848,62668.00401306152,1000011.2081999998,10.0,1627397.1081999997,NoTrade
2021-10-26 12:00:00,62830.01,38.750362,62771.312,62848.81322479248,62693.81177520752,1000011.2081999998,10.0,1628311.3081999999,NoTrade
2021-10-26 12:05:00,62836.6,42.34312,62774.17,62858.8581161499,62689.4856338501,1000011.2081999998,10.0,1628377.2081999998,NoTrade
2021-10-26 12:10:00,62701.43,47.613056,62764.547,62859.77298736572,62669.32076263428,1000011.2081999998,10.0,1627025.5081999998,NoTrade
2021-10-26 12:15:00,62607.85,67.09664,62753.58,62887.771408081055,62619.384841918945,999385.1296999998,10.01,1626089.7081999998,OpenBUY
2021-10-26 12:20:00,62497.88,103.59382,62722.453,62929.6407623291,62515.2654876709,999385.1296999998,10.01,1624988.9085,NoTrade
2021-10-26 12:25:00,62471.38,129.90894,62693.355,62953.17333984375,62433.53759765625,999385.1296999998,10.01,1624723.6434999998,NoTrade
2021-10-26 12:30:00,62342.76,162.87946,62642.055,62967.81359863281,62316.29577636719,999385.1296999998,10.01,1623436.1572999998,NoTrade
2021-10-26 12:35:00,62367.91,178.09122,62599.383,62955.56524658203,62243.20037841797,999385.1296999998,10.01,1623687.9087999999,NoTrade
2021-10-26 12:40:00,62419.53,178.60669,62563.93,62921.14306640625,62206.71630859375,999385.1296999998,10.01,1624204.6249999998,NoTrade
2021-10-26 12:45:00,62530.92,151.8233,62530.695,62834.34191894531,62227.04870605469,1000010.4388999998,10.0,1625319.6388999997,CloseBUY
2021-10-26 12:50:00,62533.23,107.318405,62496.984,62711.621185302734,62282.347564697266,1000010.4388999998,10.0,1625342.7388999998,NoTrade
2021-10-26 12:55:00,62490.06,79.54224,62473.5,62632.58447265625,62314.41552734375,1000010.4388999998,10.0,1624911.0388999998,NoTrade
2021-10-26 13:00:00,62453.65,63.809765,62456.367,62583.98671722412,62328.74765777588,1000010.4388999998,10.0,1624546.9389,NoTrade
2021-10-26 13:05:00,62393.68,64.67496,62444.793,62574.14288330078,62315.44305419922,1000010.4388999998,10.0,1623947.2388999998,NoTrade
2021-10-26 13:10:00,62443.76,63.99224,62441.723,62569.70713806152,62313.73817443848,1000010.4388999998,10.0,1624448.0388999998,NoTrade
2021-10-26 13:15:00,62450.01,53.59565,62453.64,62560.83192443848,62346.44932556152,1000010.4388999998,10.0,1624510.5388999998,NoTrade
2021-10-26 13:20:00,62559.37,53.34284,62474.91,62581.59583282471,62368.22447967529,1000010.4388999998,10.0,1625604.1389,NoTrade
2021-10-26 13:25:00,62449.99,50.61859,62478.297,62579.53405761719,62377.05969238281,1000010.4388999998,10.0,1624510.3388999999,NoTrade
2021-10-26 13:30:00,62389.31,53.7292,62462.562,62570.02089691162,62355.10410308838,1000010.4388999998,10.0,1623903.5388999998,NoTrade
2021-10-26 13:35:00,62307.91,66.050156,62437.527,62569.6276550293,62305.4270324707,1000010.4388999998,10.0,1623089.5389,NoTrade
2021-10-26 13:40:00,62441.29,63.46816,62432.11,62559.04569244385,62305.17305755615,1000010.4388999998,10.0,1624423.3388999999,NoTrade
2021-10-26 13:45:00,62278.39,78.88527,62412.633,62570.40335083008,62254.86227416992,1000010.4388999998,10.0,1622794.3388999999,NoTrade
2021-10-26 13:50:00,62354.19,80.8902,62408.25,62570.03039550781,62246.46960449219,1000010.4388999998,10.0,1623552.3388999999,NoTrade
2021-10-26 13:55:00,62203.85,101.65846,62381.59,62584.90676879883,62178.27291870117,1000010.4388999998,10.0,1622048.9389,NoTrade
2021-10-26 14:00:00,61961.1,162.81552,62327.27,62652.90057373047,62001.63848876953,999390.8278999998,10.01,1619621.4388999997,OpenBUY
2021-10-26 14:05:00,61996.82,169.55498,62264.766,62603.875579833984,61925.655670166016,999390.8278999998,10.01,1619978.9960999996,NoTrade
2021-10-26 14:10:00,62040.01,168.74298,62219.207,62556.69299316406,61881.72106933594,999390.8278999998,10.01,1620411.3279999997,NoTrade
2021-10-26 14:15:00,62101.61,160.54297,62187.242,62508.328125,61866.15625,999390.8278999998,10.01,1621027.9439999997,NoTrade
2021-10-26 14:20:00,62073.45,157.84883,62161.188,62476.885162353516,61845.489837646484,999390.8278999998,10.01,1620746.0623999997,NoTrade
2021-10-26 14:25:00,62009.94,128.23328,62113.266,62369.732177734375,61856.799072265625,999390.8278999998,10.01,1620110.3272999998,NoTrade
2021-10-26 14:30:00,62099.99,114.19607,62093.445,62321.83744812012,61865.05317687988,1000011.8277999999,10.0,1621011.7278,CloseBUY
2021-10-26 14:35:00,62020.01,68.60435,62056.312,62193.52119445801,61919.10380554199,1000011.8277999999,10.0,1620211.9277999997,NoTrade
2021-10-26 14:40:00,61982.86,47.794533,62031.758,62127.34687805176,61936.16874694824,1000011.8277999999,10.0,1619840.4277999997,NoTrade
2021-10-26 14:45:00,61981.74,44.747826,62034.047,62123.54252624512,61944.55122375488,1000011.8277999999,10.0,1619829.2278,NoTrade
2021-10-26 14:50:00,62007.92,43.8486,62035.285,62122.98235321045,61947.58795928955,1000011.8277999999,10.0,1620091.0277999998,NoTrade
2021-10-26 14:55:00,61922.3,56.280018,62022.203,62134.76316070557,61909.64308929443,1000011.8277999999,10.0,1619234.8277999999,NoTrade
2021-10-26 15:00:00,61947.13,52.900223,62005.035,62110.83560180664,61899.23471069336,1000011.8277999999,10.0,1619483.1278,NoTrade
2021-10-26 15:05:00,61871.28,61.33266,61982.58,62105.2434463501,61859.9128036499,1000011.8277999999,10.0,1618724.6278,NoTrade
2021-10-26 15:10:00,61976.66,60.56973,61978.875,62100.01445770264,61857.73554229736,1000011.8277999999,10.0,1619778.4278,NoTrade
2021-10-26 15:15:00,62220.3,91.303795,61992.242,62174.84977722168,61809.63459777832,1000634.0307999998,9.99,1622214.8277999999,OopenSELL
2021-10-26 15:20:00,62120.54,99.773636,62003.418,62202.965240478516,61803.870697021484,1000634.0307999998,9.99,1621218.2253999999,NoTrade
2021-10-26 15:25:00,62074.59,101.817635,62013.605,62217.24073791504,61809.97019958496,1000013.2848999999,10.0,1620759.1848999998,CloseSELL
2021-10-26 15:30:00,62088.51,103.617836,62025.473,62232.70832824707,61818.23698425293,1000013.2848999999,10.0,1620898.3849,NoTrade
2021-10-26 15:35:00,62005.77,103.66054,62025.23,62232.55154418945,61817.90939331055,1000013.2848999999,10.0,1620070.9848999998,NoTrade
2021-10-26 15:40:00,62524.0,180.9414,62092.082,62453.96484375,61730.19921875,1000638.5248999998,9.99,1625253.2848999999,OopenSELL
2021-10-26 15:45:00,62570.01,225.81909,62161.297,62612.93505859375,61709.65869140625,1000638.5248999998,9.99,1625712.9248,NoTrade
2021-10-26 15:50:00,62645.99,245.64671,62247.375,62738.66842651367,61756.08157348633,1000638.5248999998,9.99,1626471.9649999999,NoTrade
2021-10-26 15:55:00,62508.24,237.21698,62306.438,62780.87145996094,61832.00354003906,1000638.5248999998,9.99,1625095.8424999998,NoTrade
2021-10-26 16:00:00,62287.97,235.43333,62313.957,62784.82369995117,61843.09036254883,1000015.6451999998,10.0,1622895.3451999999,CloseSELL
2021-10-26 16:05:00,62123.37,235.17636,62314.27,62784.62225341797,61843.91680908203,1000015.6451999998,10.0,1621249.3451999999,NoTrade
2021-10-26 16:10:00,62359.74,219.43271,62345.957,62784.82244873047,61907.09161376953,1000015.6451999998,10.0,1623613.0451999998,NoTrade
2021-10-26 16:15:00,62269.46,202.56482,62366.055,62771.184326171875,61960.925048828125,1000015.6451999998,10.0,1622710.2451999998,NoTrade
2021-10-26 16:20:00,62381.22,157.77977,62407.777,62723.33688354492,62092.21780395508,1000015.6451999998,10.0,1623827.8451999999,NoTrade
2021-10-26 16:25:00,62352.6,152.86981,62388.734,62694.47399902344,62082.99475097656,1000015.6451999998,10.0,1623541.6451999997,NoTrade
2021-10-26 16:30:00,62319.05,139.57011,62360.848,62639.987884521484,62081.707427978516,1000015.6451999998,10.0,1623206.1451999997,NoTrade
2021-10-26 16:35:00,62256.73,98.893036,62317.598,62515.383728027344,62119.811584472656,1000015.6451999998,10.0,1622582.9452,NoTrade
2021-10-26 16:40:00,62177.77,81.029594,62280.875,62442.93418884277,62118.81581115723,1000015.6451999998,10.0,1621793.3451999999,NoTrade
2021-10-26 16:45:00,62007.05,117.971466,62249.668,62485.610900878906,62013.725036621094,999395.5746999998,10.01,1620086.1451999997,OpenBUY
2021-10-26 16:50:00,61981.12,141.0961,62233.86,62516.05157470703,61951.66717529297,999395.5746999998,10.01,1619826.5858999998,NoTrade
2021-10-26 16:55:00,62069.74,141.78201,62201.64,62485.204650878906,61918.076599121094,999395.5746999998,10.01,1620713.6720999996,NoTrade
2021-10-26 17:00:00,62100.01,142.77289,62182.812,62468.35827636719,61897.26672363281,999395.5746999998,10.01,1621016.6747999997,NoTrade
2021-10-26 17:05:00,62196.85,124.94947,62162.33,62412.22706604004,61912.42918395996,1000017.5431999997,10.0,1621986.0431999997,CloseBUY
2021-10-26 17:10:00,62172.17,105.82268,62142.277,62353.92269897461,61930.63198852539,1000017.5431999997,10.0,1621739.2431999997,NoTrade
2021-10-26 17:15:00,62234.65,92.66306,62132.895,62318.22065734863,61947.56840515137,1000017.5431999997,10.0,1622364.0431999997,NoTrade
2021-10-26 17:20:00,62227.89,88.74105,62129.695,62307.17741394043,61952.21321105957,1000017.5431999997,10.0,1622296.4431999996,NoTrade
2021-10-26 17:25:00,62148.74,87.453224,62126.473,62301.37910461426,61951.56620788574,1000017.5431999997,10.0,1621504.9431999996,NoTrade
2021-10-26 17:30:00,62307.2,92.63146,62159.82,62345.083236694336,61974.557388305664,1000017.5431999997,10.0,1623089.5431999997,NoTrade
2021-10-26 17:35:00,62334.77,83.00179,62199.11,62365.11296081543,62033.10578918457,1000017.5431999997,10.0,1623365.2431999997,NoTrade
2021-10-26 17:40:00,62390.16,88.41625,62234.715,62411.54734802246,62057.88233947754,1000017.5431999997,10.0,1623919.1431999998,NoTrade
2021-10-26 17:45:00,62440.51,95.26657,62272.547,62463.080017089844,62082.013732910156,1000017.5431999997,10.0,1624422.6431999998,NoTrade
2021-10-26 17:50:00,62495.4,113.38718,62305.715,62532.489196777344,62078.940490722656,1000017.5431999997,10.0,1624971.5431999997,NoTrade
2021-10-26 17:55:00,62452.37,110.883965,62336.855,62558.62339782715,62115.08753967285,1000017.5431999997,10.0,1624541.2432,NoTrade
2021-10-26 18:00:00,62508.02,116.048515,62367.23,62599.32749938965,62135.13343811035,1000017.5431999997,10.0,1625097.7431999997,NoTrade
2021-10-26 18:05:00,62482.4,109.47203,62395.508,62614.4518737793,62176.5637512207,1000017.5431999997,10.0,1624841.5431999997,NoTrade
2021-10-26 18:10:00,62489.98,69.080345,62433.42,62571.58256530762,62295.26118469238,1000017.5431999997,10.0,1624917.3431999998,NoTrade
2021-10-26 18:15:00,62385.93,56.35529,62442.17,62554.88245391846,62329.46129608154,1000017.5431999997,10.0,1623876.8431999998,NoTrade
2021-10-26 18:20:00,62496.96,43.62368,62460.188,62547.43486022949,62372.94013977051,1000017.5431999997,10.0,1624987.1431999998,NoTrade
2021-10-26 18:25:00,62491.04,36.581005,62471.402,62544.56435394287,62398.24033355713,1000017.5431999997,10.0,1624927.9431999996,NoTrade
2021-10-26 18:30:00,62448.99,35.875908,62472.34,62544.0916595459,62400.5880279541,1000017.5431999997,10.0,1624507.4431999996,NoTrade
2021-10-26 18:35:00,62350.99,51.057663,62456.297,62558.412200927734,62354.181549072266,999394.0332999998,10.01,1623527.4431999996,OpenBUY
2021-10-26 18:40:00,62294.39,72.1782,62438.742,62583.09858703613,62294.38578796387,999394.0332999998,10.01,1622960.8771999998,NoTrade
2021-10-26 18:45:00,62362.3,71.158936,62422.555,62564.87255859375,62280.23681640625,1000017.6562999998,10.0,1623640.6563,CloseBUY
2021-10-26 18:50:00,62333.17,72.652565,62405.973,62551.27778625488,62260.66752624512,1000017.6562999998,10.0,1623349.3562999996,NoTrade
2021-10-26 18:55:00,62317.85,70.64888,62386.848,62528.145416259766,62245.549896240234,1000017.6562999998,10.0,1623196.1563,NoTrade
2021-10-26 19:00:00,62326.79,73.13522,62380.277,62526.547790527344,62234.006896972656,1000017.6562999998,10.0,1623285.5562999998,NoTrade
2021-10-26 19:05:00,62277.58,66.43502,62355.895,62488.764572143555,62223.024490356445,1000017.6562999998,10.0,1622793.4562999997,NoTrade
2021-10-26 19:10:00,62220.02,59.406334,62325.785,62444.59782409668,62206.97248840332,1000017.6562999998,10.0,1622217.8562999996,NoTrade
2021-10-26 19:15:00,62235.36,46.773174,62302.047,62395.59322357178,62208.50052642822,1000017.6562999998,10.0,1622371.2562999998,NoTrade
2021-10-26 19:20:00,62166.83,59.452324,62281.59,62400.49449157715,62162.68519592285,1000017.6562999998,10.0,1621685.9562999997,NoTrade
2021-10-26 19:25:00,62114.91,78.774956,62261.645,62419.19444274902,62104.09461975098,1000017.6562999998,10.0,1621166.7563,NoTrade
2021-10-26 19:30:00,62130.99,79.47338,62235.945,62394.89207458496,62076.99855041504,1000017.6562999998,10.0,1621327.5562999998,NoTrade
2021-10-26 19:35:00,62110.29,80.041954,62211.18,62371.263595581055,62051.095779418945,1000017.6562999998,10.0,1621120.5562999998,NoTrade
2021-10-26 19:40:00,62115.0,75.247604,62188.64,62339.135833740234,62038.145416259766,1000017.6562999998,10.0,1621167.6563,NoTrade
2021-10-26 19:45:00,62103.86,61.046913,62163.867,62285.961013793945,62041.773361206055,1000017.6562999998,10.0,1621056.2562999998,NoTrade
2021-10-26 19:50:00,62005.33,64.55926,62133.617,62262.73570251465,62004.49867248535,1000017.6562999998,10.0,1620070.9562999997,NoTrade
2021-10-26 19:55:00,62000.01,68.73404,62109.17,62246.63995361328,61971.70379638672,1000017.6562999998,10.0,1620017.7562999998,NoTrade
2021-10-26 20:00:00,61981.2,63.06706,62080.938,62207.071617126465,61954.803382873535,1000017.6562999998,10.0,1619829.6563,NoTrade
2021-10-26 20:05:00,62043.21,55.9212,62067.203,62179.04552459717,61955.36072540283,1000017.6562999998,10.0,1620449.7562999998,NoTrade
2021-10-26 20:10:00,62087.8,53.96612,62064.188,62172.11974334717,61956.25525665283,1000017.6562999998,10.0,1620895.6563,NoTrade
2021-10-26 20:15:00,62169.99,60.34488,62068.52,62189.20928955078,61947.82977294922,1000017.6562999998,10.0,1621717.5562999998,NoTrade
2021-10-26 20:20:00,62209.85,74.462456,62079.582,62228.50694274902,61930.65711975098,1000017.6562999998,10.0,1622116.1563,NoTrade
2021-10-26 20:25:00,62272.03,95.99995,62097.027,62289.02723693848,61905.02745056152,1000017.6562999998,10.0,1622737.9562999997,NoTrade
2021-10-26 20:30:00,62251.65,107.69139,62113.453,62328.83590698242,61898.07034301758,1000017.6562999998,10.0,1622534.1563,NoTrade
2021-10-26 20:35:00,62101.1,101.00575,62124.098,62326.10916137695,61922.08615112305,1000017.6562999998,10.0,1621028.6563,NoTrade
2021-10-26 20:40:00,62002.81,100.627106,62124.402,62325.65655517578,61923.14813232422,1000017.6562999998,10.0,1620045.7562999998,NoTrade
2021-10-26 20:45:00,62051.07,91.566635,62132.168,62315.30123901367,61949.03469848633,1000017.6562999998,10.0,1620528.3562999996,NoTrade
2021-10-26 20:50:00,62124.62,86.19566,62141.215,62313.6061706543,61968.8235168457,1000017.6562999998,10.0,1621263.8562999999,NoTrade
2021-10-26 20:55:00,62087.1,86.24407,62141.14,62313.6287689209,61968.6524810791,1000017.6562999998,10.0,1620888.6563,NoTrade
2021-10-26 21:00:00,61960.13,102.18718,62117.82,62322.19467163086,61913.44595336914,1000017.6562999998,10.0,1619618.9562999997,NoTrade
2021-10-26 21:05:00,62011.98,101.30324,62095.832,62298.43850708008,61893.22555541992,1000017.6562999998,10.0,1620137.4562999997,NoTrade
2021-10-26 21:10:00,61947.93,89.14346,62059.82,62238.10723876953,61881.53338623047,1000017.6562999998,10.0,1619496.9562999997,NoTrade
2021-10-26 21:15:00,61972.02,61.23036,62028.75,62151.21071624756,61906.28928375244,1000017.6562999998,10.0,1619737.8562999996,NoTrade
2021-10-26 21:20:00,61902.88,66.65492,62006.73,62140.0403137207,61873.4206237793,1000017.6562999998,10.0,1619046.4562999997,NoTrade
2021-10-26 21:25:00,61917.22,72.39418,61997.223,62142.0110168457,61852.4342956543,1000017.6562999998,10.0,1619189.8562999996,NoTrade
2021-10-26 21:30:00,61993.93,69.85385,61990.867,62130.57489013672,61851.15948486328,1000017.6562999998,10.0,1619956.9562999997,NoTrade
2021-10-26 21:35:00,61777.01,80.50852,61952.242,62113.25923156738,61791.22514343262,999399.8861999998,10.01,1617787.7563,OpenBUY
2021-10-26 21:40:00,61348.29,195.57913,61870.152,62261.310607910156,61478.994079589844,999399.8861999998,10.01,1613496.2690999997,NoTrade
2021-10-26 21:45:00,61342.35,252.17618,61801.516,62305.86798095703,61297.16326904297,999399.8861999998,10.01,1613436.8096999996,NoTrade
2021-10-26 21:50:00,61172.98,306.39066,61708.293,62321.074279785156,61095.511657714844,999399.8861999998,10.01,1611741.4159999997,NoTrade
2021-10-26 21:55:00,60818.38,399.67023,61582.785,62382.12561035156,60783.44470214844,999399.8861999998,10.01,1608191.8699999996,NoTrade
2021-10-26 22:00:00,60246.96,551.7547,61391.11,62494.61877441406,60287.59997558594,999399.8861999998,10.01,1602471.9557999996,NoTrade
2021-10-26 22:05:00,60247.27,621.98663,61207.152,62451.12561035156,59963.17907714844,999399.8861999998,10.01,1602475.0588999998,NoTrade
2021-10-26 22:10:00,60499.92,601.3504,61049.68,62252.38049316406,59846.97888183594,999399.8861999998,10.01,1605004.0853999997,NoTrade
2021-10-26 22:15:00,60501.15,518.1454,60883.812,61920.103271484375,59847.521728515625,999399.8861999998,10.01,1605016.3976999999,NoTrade
2021-10-26 22:20:00,60552.45,416.5535,60747.75,61580.856994628906,59914.643005371094,999399.8861999998,10.01,1605529.9107,NoTrade
2021-10-26 22:25:00,60694.35,358.44427,60675.09,61391.97839355469,59958.20129394531,1000006.8296999999,10.0,1606950.3297,CloseBUY
2021-10-26 22:30:00,60372.39,278.52673,60567.32,61124.373779296875,60010.266845703125,1000006.8296999999,10.0,1603730.7297,NoTrade
2021-10-26 22:35:00,60109.71,214.7746,60449.17,60878.72106933594,60019.62268066406,1000006.8296999999,10.0,1601103.9296999997,NoTrade
2021-10-26 22:40:00,60350.01,171.36755,60397.14,60739.875732421875,60054.405517578125,1000006.8296999999,10.0,1603506.9296999997,NoTrade
2021-10-26 22:45:00,60184.55,178.42165,60390.203,60747.04641723633,60033.35983276367,1000006.8296999999,10.0,1601852.3297,NoTrade
2021-10-26 22:50:00,60077.87,200.12233,60371.375,60771.61965942383,59971.13034057617,1000006.8296999999,10.0,1600785.5296999998,NoTrade
2021-10-26 22:55:00,60293.17,195.86954,60348.41,60740.14923095703,59956.67108154297,1000006.8296999999,10.0,1602938.5296999998,NoTrade
2021-10-26 23:00:00,60446.45,191.84302,60342.33,60726.01416015625,59958.64208984375,1000006.8296999999,10.0,1604471.3297,NoTrade
2021-10-26 23:05:00,60432.42,180.61594,60328.992,60690.224060058594,59967.760314941406,1000006.8296999999,10.0,1604331.0296999998,NoTrade
2021-10-26 23:10:00,60475.78,139.98036,60304.707,60584.66775512695,60024.74630737305,1000006.8296999999,10.0,1604764.6297,NoTrade
2021-10-26 23:15:00,60490.36,150.80894,60317.812,60619.4303894043,60016.1946105957,1000006.8296999999,10.0,1604910.4296999997,NoTrade
2021-10-26 23:20:00,60397.81,132.73193,60349.83,60615.2919921875,60084.3642578125,1000006.8296999999,10.0,1603984.9296999997,NoTrade
2021-10-26 23:25:00,60342.7,132.75069,60349.016,60614.516998291016,60083.514251708984,1000006.8296999999,10.0,1603433.8297,NoTrade
2021-10-26 23:30:00,60479.12,124.205894,60381.742,60630.15397644043,60133.33039855957,1000006.8296999999,10.0,1604798.0296999998,NoTrade
2021-10-26 23:35:00,60424.0,62.34317,60420.203,60544.88946533203,60295.51678466797,1000006.8296999999,10.0,1604246.8297,NoTrade
2021-10-26 23:40:00,60424.16,43.400936,60434.758,60521.55968475342,60347.95594024658,1000006.8296999999,10.0,1604248.4297,NoTrade
2021-10-26 23:45:00,60345.11,51.328354,60423.492,60526.14889526367,60320.83547973633,1000006.8296999999,10.0,1603457.9296999997,NoTrade
2021-10-26 23:50:00,60431.58,51.312737,60423.402,60526.02781677246,60320.77687072754,1000006.8296999999,10.0,1604322.6297,NoTrade
2021-10-26 23:55:00,60321.97,56.384953,60406.312,60519.08240509033,60293.54259490967,1000006.8296999999,10.0,1603226.5296999998,NoTrade
2021-10-27 00:00:00,60292.09,57.95409,60384.277,60500.18552398682,60268.36916351318,1000006.8296999999,10.0,1602927.7296999998,NoTrade
2021-10-27 00:05:00,60367.46,57.95182,60380.91,60496.81379699707,60265.00651550293,1000006.8296999999,10.0,1603681.4296999997,NoTrade
2021-10-27 00:10:00,60491.44,65.42568,60397.438,60528.28886413574,60266.58613586426,1000006.8296999999,10.0,1604921.2297,NoTrade
2021-10-27 00:15:00,60687.91,111.247246,60420.64,60643.13511657715,60198.14613342285,1000613.7087999999,9.99,1606885.9297,OopenSELL
2021-10-27 00:20:00,60729.99,147.8243,60454.633,60750.28140258789,60158.98422241211,1000613.7087999999,9.99,1607306.3089,NoTrade
2021-10-27 00:25:00,60739.19,171.81554,60489.64,60833.27169799805,60146.00955200195,1000613.7087999999,9.99,1607398.2168999999,NoTrade
2021-10-27 00:30:00,60692.56,174.02437,60528.242,60876.290924072266,60180.193450927734,1000613.7087999999,9.99,1606932.3832,NoTrade
2021-10-27 00:35:00,60592.06,171.40823,60546.08,60888.894592285156,60203.261657714844,1000007.7882,10.0,1605928.3882,CloseSELL
2021-10-27 00:40:00,60547.92,152.21858,60571.18,60875.61685180664,60266.74252319336,1000007.7882,10.0,1605486.9882,NoTrade
2021-10-27 00:45:00,60698.5,119.49026,60616.34,60855.32035827637,60377.35932922363,1000007.7882,10.0,1606992.7881999998,NoTrade
2021-10-27 00:50:00,60676.81,81.367516,60650.707,60813.44206237793,60487.97200012207,1000007.7882,10.0,1606775.8882,NoTrade
2021-10-27 00:55:00,60684.91,58.90745,60672.207,60790.02193450928,60554.39212799072,1000007.7882,10.0,1606856.8882,NoTrade
2021-10-27 01:00:00,60745.92,63.2845,60678.652,60805.22134399414,60552.08334350586,1000007.7882,10.0,1607466.9882,NoTrade
2021-10-27 01:05:00,60756.55,66.16378,60681.605,60813.933029174805,60549.277908325195,1000007.7882,10.0,1607573.2881999998,NoTrade
2021-10-27 01:10:00,60749.28,67.20734,60682.723,60817.13732910156,60548.30798339844,1000007.7882,10.0,1607500.5882,NoTrade
2021-10-27 01:15:00,60739.71,69.5663,60687.957,60827.08963012695,60548.82443237305,1000007.7882,10.0,1607404.8882,NoTrade
2021-10-27 01:20:00,60791.01,67.14719,60710.07,60844.364685058594,60575.775939941406,1000007.7882,10.0,1607917.8882,NoTrade
2021-10-27 01:25:00,60828.34,46.59293,60741.223,60834.408515930176,60648.036796569824,1000007.7882,10.0,1608291.1881999997,NoTrade
2021-10-27 01:30:00,60795.6,46.692425,60752.016,60845.40047454834,60658.63077545166,1000007.7882,10.0,1607963.7881999998,NoTrade
2021-10-27 01:35:00,60727.84,39.80606,60757.68,60837.29180908203,60678.06756591797,1000007.7882,10.0,1607286.1881999997,NoTrade
2021-10-27 01:40:00,60714.22,34.574196,60760.945,60830.09370422363,60691.79692077637,1000007.7882,10.0,1607149.9882,NoTrade
2021-10-27 01:45:00,60705.19,38.667465,60756.418,60833.75289916992,60679.08303833008,1000007.7882,10.0,1607059.6882,NoTrade
2021-10-27 01:50:00,60603.98,61.560078,60739.465,60862.58499908447,60616.34468841553,999401.7483999999,10.01,1606047.5882,OpenBUY
2021-10-27 01:55:00,60535.2,88.59531,60715.67,60892.86248779297,60538.48126220703,999401.7483999999,10.01,1605359.1003999999,NoTrade
2021-10-27 02:00:00,60548.69,102.140686,60694.453,60898.73449707031,60490.17175292969,999401.7483999999,10.01,1605494.1353,NoTrade
2021-10-27 02:05:00,60562.56,103.369835,60669.07,60875.809982299805,60462.330642700195,999401.7483999999,10.01,1605632.974,NoTrade
2021-10-27 02:10:00,60619.89,87.17245,60645.91,60820.25505065918,60471.56526184082,1000007.9472999999,10.0,1606206.8473,CloseBUY
2021-10-27 02:15:00,60565.24,71.952446,60620.312,60764.21739196777,60476.40760803223,1000007.9472999999,10.0,1605660.3473,NoTrade
2021-10-27 02:20:00,60542.18,64.383286,60599.68,60728.44625854492,60470.91311645508,1000007.9472999999,10.0,1605429.7473,NoTrade
2021-10-27 02:25:00,60578.01,50.107384,60584.547,60684.761642456055,60484.332107543945,1000007.9472999999,10.0,1605788.0472999997,NoTrade
2021-10-27 02:30:00,60502.57,33.666634,60562.035,60629.368423461914,60494.701889038086,1000007.9472999999,10.0,1605033.6472999998,NoTrade
2021-10-27 02:35:00,60513.34,33.16629,60551.965,60618.297424316406,60485.632263183594,1000007.9472999999,10.0,1605141.3472999998,NoTrade
2021-10-27 02:40:00,60506.46,35.89762,60548.77,60620.56477355957,60476.97428894043,1000007.9472999999,10.0,1605072.5472999997,NoTrade
2021-10-27 02:45:00,60541.4,35.972515,60547.957,60619.9020614624,60476.0120010376,1000007.9472999999,10.0,1605421.9472999999,NoTrade
2021-10-27 02:50:00,60516.34,36.8113,60542.82,60616.44290924072,60469.19771575928,1000007.9472999999,10.0,1605171.3472999998,NoTrade
2021-10-27 02:55:00,60416.61,44.216206,60520.234,60608.66678619385,60431.80196380615,999403.7811999999,10.01,1604174.0472999997,OpenBUY
2021-10-27 03:00:00,60498.33,41.570995,60512.805,60595.94667816162,60429.66269683838,1000008.7644999998,10.0,1604992.0644999999,CloseBUY
2021-10-27 03:05:00,60566.0,44.041843,60515.453,60603.53681182861,60427.36943817139,1000008.7644999998,10.0,1605668.7644999998,NoTrade
2021-10-27 03:10:00,60622.2,52.41029,60520.36,60625.17995452881,60415.53879547119,1000008.7644999998,10.0,1606230.7644999998,NoTrade
2021-10-27 03:15:00,60749.43,88.258835,60547.793,60724.310638427734,60371.275299072266,1000616.2587999998,9.99,1607503.0644999999,OopenSELL
